Series Name,Series Code,Country Name,Country Code,2007 [YR2007],2010 [YR2010],2013 [YR2013]
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Namibia,NAM,28.515625,32.8990228,34.40233236
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Nauru,NRU,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Nepal,NPL,6.976744186,8.495145631,7.587548638
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Netherlands,NLD,4.042027194,3.736707658,4.090123536
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,New Caledonia,NCL,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,New Zealand,NZL,5.28580209,4.694214876,5.434428897
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Nicaragua,NIC,2.064220183,0.459770115,0.712589074
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Niger,NER,0,0,0
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Nigeria,NGA,6.725514922,9.072978304,10.55737705
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,North America,NAC,1.113450832,1.112640358,1.22188394
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Northern Mariana Islands,MNP,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Norway,NOR,5.400166159,5.805938494,5.809011051
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Not classified,INX,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,OECD members,OED,1.579105081,1.603825989,1.58908991
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Oman,OMN,3.001622499,2.861917694,2.693370166
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Other small states,OSS,1.562237527,2.019610713,1.821954224
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Pacific island small states,PSS,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Pakistan,PAK,0.340975044,0.213154689,0.244752651
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Palau,PLW,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Panama,PAN,0.727802038,0.449438202,0.651465798
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Papua New Guinea,PNG,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Paraguay,PRY,0,0,0
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Peru,PER,2.74991912,1.022146508,1.18629174
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Philippines,PHL,1.724637681,0.868888601,0.658261743
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Poland,POL,3.183923795,3.453719514,3.364792778
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Portugal,PRT,2.306847309,2.565720294,2.471059662
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Post-demographic dividend,PST,1.456321353,1.412702277,1.444889383
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Pre-demographic dividend,PRE,3.19579288,2.676185705,2.703709978
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Puerto Rico,PRI,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Qatar,QAT,0,0,0
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Romania,ROM,1.535467128,1.565008026,2.062754213
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Russian Federation,RUS,1.195351628,0.891478952,0.850225517
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Rwanda,RWA,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Samoa,WSM,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,San Marino,SMR,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Sao Tome and Principe,STP,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Saudi Arabia,SAU,0,0,0
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Senegal,SEN,1.74169E-16,0.732600733,0.666666667
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Serbia,SRB,3.050847458,0.47951177,0.993158243
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Seychelles,SYC,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Sierra Leone,SLE,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Singapore,SGP,0,-1.25534E-16,-1.19225E-16
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Sint Maarten (Dutch part),SXM,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Slovak Republic,SVK,0.784533483,0.83912037,0.926497838
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Slovenia,SVN,1.970756516,1.812297735,1.743375174
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Small states,SST,1.515151515,1.75977822,1.55987651
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Solomon Islands,SLB,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Somalia,SOM,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,South Africa,ZAF,1.139382792,1.452748973,2.521408183
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,South Asia,SAS,3.317132109,4.073535394,2.827719044
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,South Asia (IDA & IBRD),TSA,3.317132109,4.073535394,2.827719044
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,South Sudan,SSD,nd,nd,3.401360544
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Spain,ESP,2.649653621,3.114741583,3.466859034
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Sri Lanka,LKA,5.413766435,4.838709677,2.69286754
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,St. Kitts and Nevis,KNA,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,St. Lucia,LCA,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,St. Martin (French part),MAF,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,St. Vincent and the Grenadines,VCT,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Sub-Saharan Africa,SSF,2.501767047,2.914399151,3.877534791
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Sub-Saharan Africa (excluding high income),SSA,2.501767047,2.914399151,3.877534791
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,2.501767047,2.914399151,3.877534791
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Sudan,SDN,7.773584906,4.676018704,4.197349043
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Suriname,SUR,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Swaziland,SWZ,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Sweden,SWE,1.867911941,1.694178975,1.093333333
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Switzerland,CHE,1.470588235,1.393728223,1.372171401
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Syrian Arab Republic,SYR,5.000839067,2.788203753,3.316402749
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Tajikistan,TJK,81.99356913,86.95652174,89.12386707
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Tanzania,TZA,0.573613767,0.815660685,0.618556701
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Thailand,THA,5.108861727,4.775972427,4.914124065
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Timor-Leste,TMP,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Togo,TGO,0,0,0
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Tonga,TON,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Trinidad and Tobago,TTO,8.01258E-17,-1.24242E-16,1.20939E-16
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Tunisia,TUN,4.959465904,4.551309575,4.355179704
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Turkey,TUR,4.041887972,5.365890421,3.797914318
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Turkmenistan,TKM,18.69208838,18.38839364,18.31263254
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Turks and Caicos Islands,TCA,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Tuvalu,TUV,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Uganda,UGA,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Ukraine,UKR,1.354291839,1.611146581,1.826070553
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,United Arab Emirates,ARE,0,0,0
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,United Kingdom,GBR,1.001246763,0.835046788,0.947159635
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,United States,USA,0.981030134,0.958457505,1.038146766
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Upper middle income,UMC,2.317749429,2.065381626,2.209801402
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Uruguay,URY,10.05385996,8.55704698,7.313642757
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Uzbekistan,UZB,3.539581438,3.709045951,3.81655574
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Vanuatu,VUT,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Venezuela, RB,VEN,0.36548546,-0.005826148,0.006427975
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Vietnam,VNM,1.826484018,1.30065826,1.22260669
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Virgin Islands (U.S.),VIR,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,West Bank and Gaza,WBG,nd,nd,nd
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,World,WLD,2.047118765,2.003742376,2.018220598
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Yemen, Rep.,YEM,18.4,3.565062389,4.055183946
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Zambia,ZMB,8.208955224,7.272727273,6.976744186
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.OTHX.ZS,Zimbabwe,ZWE,19.75051975,23.45132743,22.88261516
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Afghanistan,AFG,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Albania,ALB,16.93121693,26.08695652,15.93406593
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Algeria,DZA,11.45550972,11.4336431,8.896109599
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,American Samoa,ASM,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Andorra,ADO,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Angola,AGO,23.54771784,15.42025149,8.869659275
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Antigua and Barbuda,ATG,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Arab World,ARB,20.74040345,20.97435715,19.87642935
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Argentina,ARG,20.51096213,18.15038894,16.3923634
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Armenia,ARM,24.375,12.83950617,12.59541985
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Aruba,ABW,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Australia,AUS,11.202589,10.90767433,11.99444273
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Austria,AUT,16.18274979,17.1686747,17.67234761
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Azerbaijan,AZE,8.54252529,6.119847004,7.470288625
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Bahamas, The,BHS,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Bahrain,BHR,0.918635171,2.789616428,6.219081272
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Bangladesh,BGD,16.0814795,18.39149619,17.79717931
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Barbados,BRB,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Belarus,BLR,7.663316583,7.350484464,9.030042918
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Belgium,BEL,20.83375088,16.88095004,15.54258781
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Belize,BLZ,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Benin,BEN,3.430079156,3.296703297,3.0651341
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Bermuda,BMU,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Bhutan,BTN,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Bolivia,BOL,11.25,10.71682044,11.55401502
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Bosnia and Herzegovina,BIH,6.568946797,7.857491459,10.37209302
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Botswana,BWA,28.00925926,23.81930185,22.99270073
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Brazil,BRA,27.49362941,25.84084652,22.22197661
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,British Virgin Islands,VGB,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Brunei Darussalam,BRN,27.04678363,6.268221574,6.131386861
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Bulgaria,BGR,16.53265346,8.445945946,8.290946083
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Burkina Faso,BFA,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Burundi,BDI,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Cabo Verde,CPV,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Cambodia,KHM,4.178272981,3.896103896,4.826254826
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Cameroon,CMR,7.038834951,7.128712871,6.949152542
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Canada,CAN,12.99711296,12.7610434,13.54042363
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Caribbean small states,CSS,30.74850299,20.53296891,22.99342105
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Cayman Islands,CYM,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Central African Republic,CAF,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Central Europe and the Baltics,CEB,14.30316521,11.28788859,11.90201099
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Chad,TCD,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Channel Islands,CHI,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Chile,CHL,19.02949572,20.00291588,15.86391903
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,China,CHN,30.91628476,31.03846793,31.25474819
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Colombia,COL,24.6165084,22.40491613,20.22241733
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Comoros,COM,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Congo, Dem. Rep.,ZAR,9.271523179,7.608695652,6.08365019
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Congo, Rep.,COG,2.884615385,1.685393258,2.136752137
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Costa Rica,CRI,18.14092954,15.58245083,14.1654979
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Cote d'Ivoire,CIV,7.387387387,15.61996779,12.67281106
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Croatia,HRV,17.470726,15.67773544,14.36602124
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Cuba,CUB,31.01746393,29.84924623,28.13024505
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Curacao,CUW,8.992248062,13.09255079,8.764044944
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Cyprus,CYP,12.12938005,9.228650138,9.608540925
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Czech Republic,CZE,14.93854656,12.6368695,12.79541185
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Denmark,DNK,9.980620155,8.394853406,9.018294254
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Djibouti,DJI,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Dominica,DMA,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Dominican Republic,DOM,11.32897603,10.97112861,9.852717115
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Early-demographic dividend,EAR,19.43509455,20.12954075,19.75491366
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,East Asia & Pacific,EAS,27.0461994,27.094633,27.21581554
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,East Asia & Pacific (excluding high income),EAP,30.47280862,30.23980845,30.05565424
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,30.19120886,29.97678614,29.90328549
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Ecuador,ECU,10.91370558,11.50255947,12.35443038
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Egypt, Arab Rep.,EGY,23.98508193,17.74376417,14.96310764
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,El Salvador,SLV,19.79768786,15.18771331,15.57093426
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Equatorial Guinea,GNQ,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Eritrea,ERI,4.081632653,4.166666667,3.636363636
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Estonia,EST,6.928645295,4.075067024,5.72640509
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Ethiopia,ETH,24.67532468,28.8590604,33.76470588
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Euro area,EMU,13.98722221,13.16471608,13.29633632
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Europe & Central Asia,ECS,14.12045238,13.20301978,13.19774657
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Europe & Central Asia (excluding high income),ECA,15.12391919,14.4195151,14.13910331
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,14.80936216,13.91614109,13.74076351
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,European Union,EUU,13.53595946,12.26091941,12.39573665
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Faroe Islands,FRO,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Fiji,FJI,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Finland,FIN,14.36808477,14.17898327,14.79975605
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Fragile and conflict affected situations,FCS,12.03775908,10.52928488,9.646262688
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,France,FRA,14.90959587,13.45565749,15.86652724
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,French Polynesia,PYF,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Gabon,GAB,26.80412371,32.48945148,31.09540636
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Gambia, The,GMB,nd,nd,nd
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Georgia,GEO,8.990825688,11.62324649,24.88687783
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Germany,DEU,12.52184118,12.7898398,12.20379147
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Ghana,GHA,12.39570918,12.05741627,12.45421245
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Gibraltar,GIB,0,0,0
